gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,1,-0.6710377235719016,1,0,0,0,0,0,2,0,1,0.5332606417586087,-0.43316534334058127,True,False,False,False,False,True,False
0,0,0,0,1.5270719577121736,1,0,1,1,1,1,1,1,0,-1.5008898192872717,-0.42028689915969675,False,True,True,False,False,False,False
0,0,1,0,1.3642490183577978,1,2,2,2,0,2,0,0,0,0.7987288911610074,1.57931643905867,True,False,True,False,False,True,False
0,0,0,0,-0.30468611002455576,1,0,2,2,0,0,0,0,1,0.4950995809070136,-0.1246092292690983,True,False,False,False,False,False,False
0,0,0,0,-1.2816237461508113,1,0,1,1,1,1,1,1,0,-1.5191407614336867,-1.0005189489924977,False,True,False,False,False,False,True
1,0,0,0,0.18378270803857208,1,2,2,2,2,2,0,0,0,0.08362379433329585,0.06317033417926812,False,False,True,False,False,True,False
1,0,0,1,-1.2816237461508113,1,0,1,1,1,1,1,1,1,-1.5091857020810966,-1.000387312425061,False,True,False,False,False,False,True
0,0,0,0,-1.1595065416350294,1,0,0,0,0,0,0,2,1,0.47187110908430413,-0.8697160798162902,True,False,False,False,False,True,False
0,0,0,0,-1.2002122764736234,1,0,0,0,0,0,0,0,0,-0.6746198930223056,-0.9550823937989511,False,False,False,False,False,True,False
0,0,0,0,-0.1418631706701798,1,2,2,0,0,0,0,2,1,0.03882602724664078,-0.1698922084673022,False,False,False,False,False,True,False
1,0,1,0,1.1607203441648277,1,2,2,0,2,2,0,2,0,0.3457736906181643,1.0662409780464615,False,False,False,True,True,False,False
0,1,1,0,1.6084834273893616,1,2,2,2,2,2,2,2,1,1.719571881275578,2.6229530851242537,True,False,False,True,True,False,False
1,0,1,1,1.4456604880349857,1,0,2,2,2,0,2,2,1,1.27159421040903,2.095244025698672,True,False,False,True,True,False,False
1,0,0,0,-1.2816237461508113,1,0,1,1,1,1,1,1,0,-1.4859572302583868,-1.0000801604343756,False,True,False,False,False,False,True
1,0,1,1,0.7536629957788878,1,0,1,1,1,1,1,1,0,-1.5058673489635668,-0.5320682843413098,False,True,False,True,True,False,False
0,0,0,0,-0.9966836022806536,1,2,2,0,0,2,2,2,1,1.27491256352656,-0.6371362045836543,True,False,False,False,False,False,False
1,0,0,0,1.4863662228735797,1,2,2,2,2,0,2,2,1,1.497242222401069,2.251606328385494,True,False,False,True,True,False,False
1,0,0,0,-0.7524491932490895,1,0,1,1,1,1,1,1,0,-1.5125040551986266,-0.8664032262024681,False,True,True,False,False,False,True
0,0,1,0,1.2014260790034217,1,2,0,0,2,0,2,2,1,1.2085455011759603,1.6960780743749693,True,False,False,False,False,True,False
0,1,0,0,0.7129572609402939,1,2,2,2,0,0,0,0,1,0.6129011165793284,0.7961227416664769,True,False,False,False,False,True,False
0,0,1,0,1.5677776925507676,1,0,2,2,2,2,2,2,1,0.659358060224748,1.6440377513816846,False,False,True,False,False,False,False
1,0,0,0,0.22448844287716607,1,0,0,0,2,2,0,2,1,-0.08727139121949852,0.024337546785459456,False,False,True,False,False,False,True
1,1,1,0,1.0386031396490458,1,2,0,0,2,0,2,2,1,1.1206091435614158,1.5415806230601667,True,False,False,False,False,True,False
0,0,0,0,0.631545791263106,1,2,1,1,1,1,1,1,0,-1.3465863993221274,-0.5114671615374757,False,True,True,False,False,False,False
1,0,0,0,-1.2409180113122174,0,1,0,2,2,2,0,0,1,-0.8139907239585651,-0.975069212621414,False,False,False,False,True,False,False
1,0,1,1,-0.1418631706701798,1,0,2,0,0,0,0,2,1,-0.15695680668762801,-0.20411771600082848,False,False,False,False,False,False,True
0,0,1,1,1.3642490183577978,1,0,2,2,0,2,0,0,1,-0.2233238690382277,0.6632136874112833,False,False,False,True,True,False,False
1,0,1,0,1.3642490183577978,1,2,0,2,0,2,2,2,1,1.29814103534927,2.0143314155809513,True,False,True,False,False,True,False
1,0,1,1,0.8757802002946699,0,1,0,0,2,2,0,2,0,-0.6281629493768859,0.05472365443541708,False,False,False,True,True,False,False
0,0,1,1,1.3642490183577978,1,0,2,0,0,0,2,0,1,-0.17188939571651304,0.7448283592219999,False,False,False,True,False,True,False
1,0,0,0,-0.5896262538947137,1,0,1,1,1,1,1,1,0,-1.4876164068171518,-0.832594567799158,False,True,True,False,False,False,True
0,0,0,0,-1.2409180113122174,0,1,0,0,0,0,0,2,1,-1.003136851657774,-0.9816071621374338,False,False,False,False,False,True,False
1,0,0,0,-1.2002122764736234,1,0,1,1,1,1,1,1,0,-1.5042081724048018,-0.9820020718397438,False,True,True,False,False,False,True
1,1,0,0,-1.2816237461508113,0,1,0,0,0,0,0,0,1,-1.3216987509406526,-0.997908157071671,False,False,False,False,False,True,False
0,0,1,1,-1.2816237461508113,1,0,1,1,1,1,1,1,1,-1.5241182911099815,-1.000584767276216,False,True,False,False,False,False,True
1,0,1,0,0.6722515261016999,1,0,0,2,0,0,2,0,1,0.6759498258123978,0.8769695335004797,True,False,False,False,True,False,False
0,0,1,1,1.6084834273893616,1,2,2,0,2,2,2,2,1,0.695859944517578,1.6724054316642802,False,False,False,True,True,False,False
1,0,1,1,-1.2409180113122174,1,0,0,0,0,0,0,0,1,-0.6779382461398357,-0.9694088402216385,False,False,False,False,False,True,False
1,0,1,0,-0.8745663977648716,1,0,1,1,1,1,1,1,1,-1.472683817788267,-0.9277678060558483,False,True,True,False,False,False,True
0,0,1,1,-1.2002122764736234,1,0,1,1,1,1,1,1,0,-1.5141632317573919,-0.984920015751256,False,True,False,False,False,False,True
0,0,1,1,0.020959768684196134,1,2,0,2,2,2,0,0,0,0.7854554786908873,0.25860675796686544,True,False,False,False,True,False,False
1,0,0,1,-0.9966836022806536,0,1,0,0,0,0,0,0,0,-1.3084253384705327,-0.9144944521726539,False,False,False,False,False,False,True
0,0,0,0,1.2421318138420157,1,2,2,2,2,0,2,0,0,1.097380671738706,1.7196629593740338,True,False,False,True,True,False,False
0,0,0,1,-0.8745663977648716,1,0,1,1,1,1,1,1,0,-1.4876164068171518,-0.9117959025402027,False,True,False,False,True,False,False
0,0,1,1,0.14307697319997809,0,1,2,0,2,2,0,0,0,-0.8056948411647401,-0.32996227447025595,False,False,False,True,True,False,False
1,0,1,1,-0.9966836022806536,1,0,0,0,2,0,2,2,1,0.9895341954189815,-0.6756399005588714,True,False,False,False,False,True,False
0,1,0,0,-0.9152721326034655,0,1,0,0,0,0,0,2,1,-1.003136851657774,-0.8642092834118575,False,False,False,False,False,True,False
0,0,0,0,-1.2002122764736234,1,2,0,0,0,0,0,0,1,0.3374778078243394,-0.8901416871968755,True,False,False,False,True,False,False
0,0,0,0,-0.1418631706701798,1,0,2,2,2,0,0,2,1,0.13008073797871536,-0.14428889610087586,False,False,False,False,False,False,False
0,0,1,1,1.2828375486806096,1,2,0,2,0,0,0,0,1,-0.36767222965078206,0.4828935294509932,False,False,True,False,False,False,False
1,0,1,1,0.7129572609402939,1,2,2,2,2,0,2,2,1,1.4375118662855293,1.3743144247040098,True,False,True,False,False,True,False
1,1,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.1599459160364854,-0.9783162479515178,True,False,False,False,False,True,False
0,0,1,0,-1.0373893371192475,1,0,0,0,2,0,0,0,1,0.33913698438310474,-0.7908877153496492,True,False,False,False,False,False,False
0,0,0,0,-0.7524491932490895,1,0,0,2,0,0,0,0,0,-0.4473127044715016,-0.689549497851343,False,False,True,False,True,False,False
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,0.18815191753549007,-0.9779432776771141,True,False,False,False,False,False,True
0,1,0,0,-1.2002122764736234,1,0,0,0,0,0,0,0,1,0.1781968581829002,-0.9055870444427745,True,False,False,False,False,True,False
0,0,0,0,-1.2002122764736234,1,2,0,0,0,2,2,0,0,-0.010949269516308983,-0.9324847830556613,False,False,False,False,False,True,False
0,0,0,0,-1.2409180113122174,1,2,0,0,0,0,0,0,1,0.36402463276457964,-0.946021410073729,True,False,False,False,False,True,False
1,0,1,0,0.14307697319997809,0,1,2,0,2,0,0,0,0,-0.9815675563938292,-0.43062036970347295,False,False,True,False,False,False,True
0,0,1,1,1.4456604880349857,1,2,0,2,0,2,2,2,1,1.28818597599668,2.079908365592304,True,False,False,True,True,False,False
1,1,0,0,0.020959768684196134,1,2,0,2,2,0,0,0,1,0.6278337056082129,0.18295961054661009,True,False,False,False,True,False,False
0,0,0,0,-0.9559778674420595,1,2,0,0,2,0,2,2,0,1.107335731091296,-0.6037005164547479,True,False,False,False,True,False,False
1,1,1,0,-0.019745966154397852,1,2,0,0,0,0,0,2,1,0.665994766459808,0.1503795601060418,True,False,False,False,False,True,False
1,0,1,0,-0.4268033145403377,1,0,2,0,0,2,0,0,1,-0.3560579937394271,-0.5031301789331553,False,False,False,False,False,True,False
0,0,1,0,-0.5489205190561197,1,2,0,2,0,0,0,2,1,0.8020472442785371,-0.29773325487618535,True,False,False,False,False,True,False
1,0,1,1,1.4049547531963917,1,0,2,0,2,2,0,0,1,-0.1503201004525682,0.7259165723669359,False,False,False,True,False,False,False
0,0,1,1,0.346605647392948,1,0,1,1,1,1,1,1,0,-1.5008898192872717,-0.6560260520108121,False,True,False,True,False,False,False
0,0,0,0,-1.2002122764736234,1,0,0,0,0,2,0,2,0,0.6925415914000478,-0.8894835043596923,True,False,False,False,False,True,False
1,0,0,0,0.7943687306174818,1,0,1,1,1,1,1,1,0,-1.5025489958460367,-0.5591415383774454,False,True,False,True,False,False,True
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,2,1,0.5647849963751436,-0.9729630275424279,True,False,False,False,False,True,False
0,0,1,1,-1.2409180113122174,1,0,0,0,0,0,2,2,0,0.025552614776521126,-0.9499705070968282,False,False,False,False,False,False,True
0,0,0,0,-1.2409180113122174,1,0,0,2,0,0,2,0,1,0.7373393584867028,-0.9282943523255949,True,False,False,False,False,False,False
1,0,1,1,-0.9966836022806536,1,0,1,1,1,1,1,1,1,-1.5125040551986266,-0.9419626159110993,False,True,False,False,False,False,True
0,1,1,0,0.387311382231542,1,2,0,2,2,0,2,0,1,1.0160810203592212,0.7157805566743146,True,False,False,False,False,True,False
0,1,1,0,-0.7931549280876836,1,0,0,0,0,0,0,0,1,0.1732193285066055,-0.6066623392220722,True,False,False,False,False,True,False
0,0,0,0,-0.9966836022806536,1,2,2,0,0,2,0,2,0,0.20640285968190536,-0.761598579094997,False,False,False,False,False,True,False
0,0,1,0,0.8350744654560759,1,0,1,1,1,1,1,1,0,-1.5224591145512167,-0.5743236224884711,False,True,True,False,True,False,False
0,0,0,0,-0.7117434584104956,1,0,0,2,0,0,2,0,1,0.6062644103442684,-0.5130906792025276,True,False,False,False,False,False,False
0,0,0,0,0.26519417771576004,0,1,0,0,2,0,2,2,1,-0.4705411762942116,-0.12634244407368064,False,False,False,False,False,True,False
1,1,1,0,-0.22327464034736777,0,1,0,0,0,0,0,2,0,-0.9434064955422343,-0.5560919578984965,False,False,False,False,False,False,False
0,0,0,0,-1.2816237461508113,1,2,0,2,0,0,2,2,1,1.1720436168831305,-0.9649331969287929,True,False,False,False,True,False,False
0,0,0,0,0.5501343215859179,1,0,1,1,1,1,1,1,1,-1.4544328756418519,-0.5977329920642869,False,True,False,True,False,True,False
1,0,1,0,-0.6303319887333076,1,2,0,2,0,0,0,0,1,0.5166688761709587,-0.42230532652705854,True,False,False,False,False,False,False
1,0,1,1,0.7536629957788878,1,0,1,1,1,1,1,1,0,-1.5108448786398618,-0.5711204660141795,False,True,True,False,False,False,True
0,0,0,0,-0.9559778674420595,1,0,0,0,2,0,0,2,1,0.6759498258123978,-0.6660523705639028,True,False,False,False,True,False,False
0,1,0,0,0.5094285867473239,1,2,0,0,2,0,2,2,1,1.1687252637656007,0.9479874616325469,True,False,True,False,False,False,False
1,0,1,1,1.4863662228735797,1,2,0,2,2,0,2,2,1,1.3296653899658049,2.1932474501552504,True,False,False,True,False,True,False
0,0,1,1,0.9978974048104517,1,0,1,1,1,1,1,1,0,-1.4992306427285067,-0.45076076452127883,False,True,False,True,False,False,False
0,0,0,1,-0.4268033145403377,0,1,0,0,2,0,2,2,1,-0.5136797668221014,-0.5563552310333698,False,False,True,False,True,False,False
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,2,0,1,0.5183280527297236,-0.9735773315237988,True,False,False,False,False,True,False
1,0,0,0,-0.9152721326034655,1,0,2,0,0,0,0,0,1,-0.4406759982364418,-0.7787771511454784,False,False,False,False,False,False,True
1,0,0,0,-0.019745966154397852,1,0,1,1,1,1,1,1,1,-1.4892755833759168,-0.7393081203423927,False,True,False,True,False,False,False
0,0,1,1,-0.6710377235719016,1,2,0,2,0,0,0,0,1,0.4984179340245439,-0.45255979760957954,True,False,False,False,True,False,False
0,0,1,1,0.9978974048104517,1,0,0,2,0,0,2,2,1,0.9978300782128064,1.4201239501719607,True,False,True,False,False,True,False
0,0,0,0,-0.5896262538947137,1,0,1,1,1,1,1,1,0,-1.5025489958460367,-0.8370482716640975,False,True,False,False,False,False,True
0,0,1,1,0.346605647392948,1,0,0,2,0,2,0,2,1,0.052099439716760905,0.1883567098115122,False,False,True,False,False,False,False
1,0,0,0,-0.7524491932490895,1,0,0,0,2,0,0,0,0,0.38227557491099445,-0.5185535967511482,True,False,False,False,False,True,False
0,0,0,0,-0.9559778674420595,1,2,0,0,0,0,2,2,1,0.9895341954189815,-0.6184438120076514,True,False,False,False,False,True,False
0,1,0,0,-0.7931549280876836,1,2,2,0,0,0,2,2,1,1.1902945590295455,-0.434942437000976,True,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,2,0,0,0,0,0,0,1,0.3374778078243394,-0.9759687291655644,True,False,False,False,False,True,False
1,0,1,0,1.4456604880349857,1,0,0,2,0,2,2,2,1,1.1737027934418955,1.9548097476716841,True,False,True,False,False,True,False
0,0,1,1,0.631545791263106,1,0,1,1,1,1,1,1,0,-1.4842980536996218,-0.5581762035495766,False,True,False,True,False,False,False
1,1,0,0,-0.7931549280876836,1,2,0,2,2,0,2,2,1,1.3927140991988747,-0.41028252003451215,True,False,False,False,False,True,False
1,0,0,0,-1.2409180113122174,1,0,2,0,2,0,0,0,1,-0.32619281568165726,-0.9591850668173929,False,False,False,False,False,False,True
0,0,0,0,-0.019745966154397852,1,2,2,0,0,0,2,2,0,0.3258635719129846,-0.007189411115615871,False,False,True,False,False,False,True
0,0,1,0,0.7536629957788878,1,0,2,2,0,2,0,0,1,-0.14700174733503815,0.3711340836972863,False,False,True,False,False,False,False
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,0.15330920980142534,-0.9784040056631422,True,False,False,False,False,False,True
0,0,0,0,-0.30468611002455576,1,0,1,1,1,1,1,1,0,-1.4942531130522119,-0.777460785471112,False,True,True,False,True,False,False
0,0,1,1,-0.7524491932490895,1,0,1,1,1,1,1,1,0,-1.5307549973450416,-0.8967893338524258,False,True,False,True,False,False,True
0,0,1,0,-0.10115743583158582,1,0,0,2,2,2,0,2,0,0.17653768162413533,-0.04406958942578093,False,False,True,False,False,False,False
0,0,1,1,1.6084834273893616,1,2,2,2,2,2,2,2,0,1.7444595296570529,2.795418927894158,True,False,False,True,True,False,False
0,0,1,0,0.9571916699718578,1,2,0,0,0,0,2,0,1,0.6859048851649877,1.1423707928806512,True,False,False,False,False,False,False
1,0,1,0,1.6084834273893616,1,2,2,2,2,0,2,0,1,1.095721495179941,2.1127297497398394,True,False,False,True,True,False,False
1,0,1,1,0.8350744654560759,1,0,1,1,1,1,1,1,1,-1.5108448786398618,-0.5217128743696275,False,True,False,True,False,False,True
1,0,0,1,-1.2002122764736234,1,0,2,0,2,0,0,0,0,-0.29964599074141746,-0.9397906125483946,False,False,False,False,False,False,True
1,0,0,0,0.26519417771576004,1,2,0,0,0,0,0,0,0,0.34245533750063456,0.31518854253671447,True,False,False,False,False,True,False
1,0,1,0,0.30589991255435406,1,2,0,2,0,0,2,2,1,1.2068863246171952,0.7958594685316038,True,False,False,False,False,True,False
1,0,0,1,1.1200146093262338,1,0,1,1,1,1,1,1,0,-1.4925939364934466,-0.4868072445710119,False,True,False,True,False,False,True
0,0,0,0,1.4456604880349857,1,2,0,2,2,0,2,2,1,0.5216464058472539,1.3299090226220502,False,False,False,True,False,True,False
1,0,1,1,0.7943687306174818,1,0,2,2,2,0,2,2,0,0.473530285643069,0.7533847361053814,False,False,False,True,False,True,False
1,0,0,1,-0.38609757970174374,0,1,2,2,0,2,0,0,0,-0.8056948411647401,-0.5932134699156288,False,False,True,False,False,False,False
1,0,1,0,1.1607203441648277,1,0,2,2,0,2,2,2,1,0.5349198183173736,1.0742927480880022,False,False,False,True,False,False,True
0,0,1,1,1.4049547531963917,1,0,1,1,1,1,1,1,1,-1.5158224083161567,-0.4065089384346618,False,True,False,True,False,False,False
1,0,1,0,1.3642490183577978,1,0,2,2,2,2,2,2,1,0.695859944517578,1.4462318693802274,False,False,False,True,False,False,False
1,0,1,1,-0.9966836022806536,1,2,1,1,1,1,1,1,0,-1.3449272227633626,-0.9194308234515278,False,True,True,False,False,False,True
0,0,1,1,0.1023712383613841,1,2,2,2,0,0,0,0,1,-0.18184445506910288,-0.0712744800293531,False,False,False,False,True,False,False
1,0,1,0,1.2014260790034217,0,1,2,2,0,2,0,0,1,-0.8737210800741047,0.02027875262282974,False,False,False,True,True,False,False
0,0,0,0,-1.2816237461508113,1,0,2,2,0,2,0,0,1,0.6129011165793284,-0.9723267841331507,True,False,False,False,False,False,True
1,0,0,0,-1.2816237461508113,1,0,1,1,1,1,1,1,1,-1.4760021709057967,-0.999948523866939,False,True,False,False,False,False,True
0,0,1,1,0.346605647392948,1,0,1,1,1,1,1,1,0,-1.5141632317573919,-0.670001467587002,False,True,False,True,False,False,False
1,1,1,0,1.6084834273893616,1,2,0,2,0,0,2,2,0,1.1089949076500607,2.031619684770963,True,False,False,True,False,False,False
1,0,0,0,-1.1188008067964355,1,2,0,0,2,0,2,0,1,0.9148712502745568,-0.8102821696186474,True,False,False,False,False,True,False
0,0,1,1,1.5677776925507676,1,2,2,2,2,2,2,2,0,1.6482272892486831,2.5453752680482613,True,False,False,True,False,False,False
1,1,0,0,-1.2816237461508113,1,2,0,0,0,0,0,0,1,0.28936168762015496,-0.9766049725748415,True,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-0.6995075414037805,-0.9896808716068811,False,False,False,False,False,False,False
0,0,0,1,1.2014260790034217,1,2,1,1,1,1,1,1,0,-1.2918335728828827,-0.2898789396857992,False,True,False,True,False,False,False
0,0,1,1,0.590840056424512,1,0,1,1,1,1,1,1,1,-1.447796169406792,-0.5517918300288996,False,True,False,True,False,False,False
0,1,0,0,-0.6710377235719016,1,0,0,0,0,2,2,2,1,0.9795791360663916,-0.34582448084637096,True,False,False,False,False,True,False
0,0,1,0,1.1607203441648277,1,2,0,0,0,2,2,2,0,1.2019087949409006,1.7922605263153404,True,False,True,False,False,False,False
1,0,1,0,-0.38609757970174374,1,0,1,1,1,1,1,1,0,-1.5141632317573919,-0.795582752921556,False,True,True,False,True,False,False
0,0,0,0,-0.8338606629262776,1,0,0,0,2,2,0,2,1,0.8120023036311275,-0.5281630661740229,True,False,False,False,False,True,False
1,0,1,0,-0.22327464034736777,1,2,2,0,0,2,2,2,0,0.5282831120823135,-0.04167819178401539,False,False,True,False,False,False,True
0,0,1,0,0.22448844287716607,1,0,1,1,1,1,1,1,1,-1.4826388771408567,-0.6514187721505297,False,True,True,False,True,False,False
0,0,0,0,-0.1418631706701798,1,0,1,1,1,1,1,1,0,-1.4909347599346818,-0.745955766997943,False,True,True,False,False,False,True
0,0,1,0,1.2828375486806096,1,2,1,1,1,1,1,1,0,-1.3067661619117676,-0.2564213121289866,False,True,False,True,False,False,True
0,0,0,0,0.7536629957788878,1,0,1,1,1,1,1,1,0,-1.469365464670737,-0.5610283291773706,False,True,False,True,False,False,False
1,0,0,0,0.7536629957788878,1,2,2,0,0,2,0,0,0,-0.1669118660402181,0.3265751056199837,False,False,True,False,True,False,False
1,0,0,0,-0.22327464034736777,1,2,0,0,0,0,0,0,0,-0.5286123558509863,-0.4422921453495217,False,False,False,False,False,False,True
1,0,0,0,-1.1188008067964355,1,0,0,0,2,2,2,0,1,-0.0325185647802536,-0.8693431095418864,False,False,False,False,True,False,False
0,0,1,1,1.6084834273893616,1,2,2,2,0,0,2,0,1,1.0011484313303363,1.9937741716329291,True,False,False,True,False,True,False
0,0,1,0,0.7536629957788878,1,2,0,2,0,2,2,2,1,0.45527934349665417,0.7246660249762877,False,False,True,False,True,False,False
0,0,0,0,-0.7524491932490895,1,0,0,0,0,0,2,2,1,0.8252757161012472,-0.5134855889048375,True,False,False,False,False,False,True
1,0,0,0,-0.4268033145403377,1,0,2,0,0,2,0,0,0,-0.32619281568165726,-0.45905386826978706,False,False,False,False,False,False,True
1,0,1,1,0.346605647392948,1,2,0,0,2,2,2,2,1,1.250024915145085,0.8398480214833476,True,False,True,False,False,True,False
0,0,0,0,0.387311382231542,1,0,1,1,1,1,1,1,1,-1.466047111553207,-0.6383867519743024,False,True,False,True,False,False,False
0,0,0,0,-1.1595065416350294,1,0,0,0,0,0,0,0,1,0.1732193285066055,-0.8911728403084626,True,False,False,False,False,True,False
0,0,1,1,1.6084834273893616,1,2,2,2,0,2,0,0,1,0.8435266582476619,1.8710230724982628,True,False,False,True,False,False,False
0,0,0,1,-1.1595065416350294,1,0,1,1,1,1,1,1,1,-1.4892755833759168,-0.9714053281610943,False,True,False,False,False,False,False
0,1,1,0,-0.5082147842175256,1,0,0,2,0,0,0,2,1,-0.16359351292268806,-0.4563333792094299,False,False,False,False,False,True,False
0,0,0,0,-0.4268033145403377,1,0,0,2,2,0,2,0,0,0.010620025747636104,-0.376276406780047,False,False,True,False,False,False,False
1,0,0,0,0.18378270803857208,1,2,0,2,0,2,2,2,1,1.313073624378155,0.6488214227048773,True,False,True,False,True,False,False
0,0,0,0,-1.2816237461508113,1,0,2,0,0,0,0,0,0,-0.5103614137045716,-0.9871797768255848,False,False,False,False,False,False,False
1,1,0,0,-0.5082147842175256,1,2,0,0,2,0,2,2,1,1.1156316138851208,-0.2003221949730721,True,False,False,False,False,True,False
0,0,1,0,-0.30468611002455576,1,0,0,0,2,0,0,0,1,0.32088604223668943,-0.22008961951647413,True,False,False,False,False,True,False
1,0,0,0,-1.1595065416350294,1,2,0,2,0,0,0,0,0,0.44864263726159415,-0.864099586272327,True,False,False,False,False,True,False
1,0,1,1,1.6084834273893616,1,2,1,1,1,1,1,1,0,-1.3067661619117676,-0.189396359875831,False,True,False,True,True,False,False
0,0,1,0,-0.019745966154397852,1,0,1,1,1,1,1,1,0,-1.5108448786398618,-0.7275924658405317,False,True,False,False,False,False,False
0,0,1,1,1.0793088744876398,1,0,1,1,1,1,1,1,0,-1.5075265255223318,-0.4724369192925121,False,True,False,True,True,False,False
0,0,0,0,0.1023712383613841,1,0,1,1,1,1,1,1,0,-1.5158224083161567,-0.7379039969564019,False,True,False,False,False,False,False
1,0,0,1,0.8350744654560759,1,0,2,2,0,2,0,0,0,-0.06902044907308347,0.49151572461809306,False,False,True,False,True,False,False
1,0,0,0,1.5677776925507676,1,2,0,2,0,0,0,0,1,0.4685527559667738,1.4274517190926002,True,False,True,False,True,False,False
0,0,0,0,-0.8745663977648716,1,2,0,0,2,0,2,2,1,1.0924031420624107,-0.523884877732332,True,False,False,False,False,False,False
0,0,1,1,0.7943687306174818,1,0,1,1,1,1,1,1,0,-1.4959122896109767,-0.5391985984107944,False,True,False,True,False,False,True
1,0,0,0,0.428017117070136,0,1,2,0,2,0,0,0,1,-0.986545086070124,-0.3666669373571722,False,False,True,False,True,False,False
0,0,1,1,-0.38609757970174374,1,2,1,1,1,1,1,1,1,-1.3051069853530026,-0.7830553395871692,False,True,False,True,True,False,False
0,0,1,1,-0.8745663977648716,0,1,2,0,0,0,2,2,0,-0.4771778825292717,-0.7608526385461893,False,False,False,False,False,True,False
1,0,0,0,-0.1825689055087738,1,2,0,2,2,0,2,2,1,1.352893861788515,0.2984487590443551,True,False,False,False,False,True,False
0,0,1,1,1.2421318138420157,1,2,2,0,0,0,2,2,1,1.152133498177951,1.7603605981398616,True,False,True,False,True,False,False
1,1,0,0,-0.7931549280876836,1,0,0,2,0,0,2,0,1,-0.1669118660402181,-0.663002790084954,False,False,False,False,False,True,False
0,0,0,0,-0.6303319887333076,1,2,2,2,0,0,2,0,1,0.9779199595076267,-0.2991812571179884,True,False,False,False,False,True,False
1,0,0,0,-1.2002122764736234,1,0,2,0,0,0,0,2,1,0.7008374741938728,-0.9014843714243326,True,False,False,False,False,False,True
0,0,0,0,-1.1595065416350294,1,0,0,0,0,0,0,0,0,-0.6397771852882409,-0.9250911958513032,False,False,False,False,False,False,True
1,0,1,1,0.590840056424512,1,2,0,2,0,0,2,0,0,0.7389985350454678,0.7538893429472217,True,False,False,False,False,True,False
0,0,1,1,1.4863662228735797,1,0,0,2,2,2,0,0,0,-0.19345869098045787,0.8053373013870416,False,False,True,False,False,False,False
0,0,0,0,-1.2002122764736234,1,0,2,2,0,0,0,0,1,0.4702119325255387,-0.900760370303431,True,False,False,False,False,True,False
0,0,1,1,-0.8745663977648716,1,2,1,1,1,1,1,1,0,-1.3250171040581826,-0.8769780304532115,False,True,False,True,False,False,True
0,1,0,0,-0.9966836022806536,1,0,0,0,2,0,2,2,1,0.9795791360663916,-0.6829237906236987,True,False,False,False,True,False,False
1,0,0,0,-1.1595065416350294,1,0,1,1,1,1,1,1,0,-1.5241182911099815,-0.9743013326447003,False,True,False,False,False,False,True
0,0,0,0,0.8350744654560759,0,1,2,2,2,2,2,0,1,-0.37596811244460704,0.2544382666647052,False,False,True,False,False,True,False
0,0,1,1,-0.5082147842175256,1,0,1,1,1,1,1,1,0,-1.4909347599346818,-0.8256617085808282,False,True,False,False,False,True,False
1,1,0,0,-1.1188008067964355,0,1,0,0,2,2,2,0,0,-0.6480730680820658,-0.9146919070238088,False,False,False,False,True,False,False
0,0,0,0,-1.1595065416350294,1,0,0,0,0,0,0,0,1,0.16990097538907525,-0.8918090837177395,True,False,False,False,True,False,False
0,0,0,0,1.2014260790034217,1,0,2,0,0,2,0,2,1,0.0056424960713409395,0.6789881360757739,False,False,False,True,False,False,True
0,1,0,0,0.46872285190873,1,0,0,2,2,0,0,2,0,0.8037064208373025,0.7421736884453609,True,False,True,False,True,False,False
1,0,0,0,-1.2002122764736234,1,0,1,1,1,1,1,1,1,-1.497571466169742,-0.9834061952257346,False,True,False,False,False,False,True
0,0,1,1,1.6084834273893616,1,2,2,0,2,2,2,2,1,0.6394479415195682,1.6179078927455115,False,False,False,True,False,False,False
1,0,1,1,-0.8338606629262776,1,0,1,1,1,1,1,1,0,-1.5008898192872717,-0.8955607258896838,False,True,False,True,False,False,True
1,0,1,1,-1.2409180113122174,1,0,2,0,0,0,2,2,0,1.067515493680936,-0.928118836902346,True,False,False,False,False,True,False
1,0,1,0,0.631545791263106,1,0,1,1,1,1,1,1,0,-1.5158224083161567,-0.6337136538303016,False,True,False,True,False,False,True
1,0,0,0,-1.1595065416350294,1,0,0,0,0,0,2,0,1,-0.28305422515376755,-0.905872257005554,False,False,False,False,False,True,False
0,0,0,0,0.06166550352279012,1,2,0,0,0,0,2,0,0,0.6776090023711627,0.2620731875760303,True,False,False,False,False,True,False
